left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,torso_left,torso_right,left_wrist,right_wrist,label
167.1158689848439,159.35370729040065,143.59357448201595,133.2151180135141,171.58657315684104,165.18750719637666,34.66523385879514,23.380336522833293,140.6889640408139,130.5678627633332,26.76991030395567,150.1964854087518,84.80113811624122,175.5710202626743,0
143.2693462321381,137.1288881531701,108.01853369965842,107.96046085763895,172.82196011552585,171.66776094238463,67.95101602773785,64.42451783807721,145.02423198272794,140.51444747821873,118.0248435336179,65.07373617200949,140.86957181375055,154.57266472967547,0
129.21937330023349,124.83581920312308,66.03031668721822,72.98363273347407,39.27288730198366,36.56092618088452,30.388598695223767,24.820607438330804,151.38750751786824,156.52057421792995,119.20151643658525,65.89751961420221,136.20463068045095,134.56536441251097,0
162.87801481212776,162.06424449695731,117.99885576366728,117.822587634084,178.74936785257032,178.43571376015444,52.38314608940587,53.371658975169154,106.05803733254801,118.03812006471529,78.64516845959095,101.14555432001129,112.71224894625236,127.25962137794797,0
111.80984312180773,114.28466030651889,45.94056688550826,72.87089730576609,71.85299901117575,35.03053418118678,35.50919302547219,30.88238870352427,120.1822389669244,92.57467112470974,136.63731071804352,56.32172409213502,149.68548829483822,127.69994573770256,0
168.84623733330972,171.3898990032011,82.44304852181251,81.30074394616454,57.596371973462034,57.74239466950149,19.97149420532875,22.22359680728365,93.2144044691599,124.72010628881483,95.01659574390898,87.25209776944938,122.54389766028824,140.35472817735396,0
140.36433137424407,174.12427946848928,68.76498067886622,102.08829052791435,156.62589582372635,168.73918495922067,125.32470600265016,146.1714743093378,126.36983984917724,129.91416264435804,32.95131176635468,144.8808839769452,152.11695946823914,176.2920281660374,0
85.04613523955629,76.00415435307133,75.34858446056586,57.86017282397118,160.34475488263195,52.41763171896595,168.24276833372645,22.633464156882468,148.79130209010756,126.73661763635766,29.197719822674365,146.33321394598755,122.7590977155224,146.5575956525238,0
142.1046160221129,141.02753396305098,91.18955746908414,88.22745889320126,151.462876487312,140.1856071325885,47.67456464922638,45.627049836346934,116.99693813114766,104.55943566058721,143.31707307250983,44.23941379161863,109.46316147380686,71.65475944897678,0
132.5987806807,131.43432874847286,87.58041915272399,81.85657506363455,39.80248849567211,42.50281633941022,20.343000238699577,20.79697208943041,114.3045597209768,135.78324617980596,40.44236145242723,138.43678517599145,123.2384337366754,126.58986319452299,0
73.07400084847707,36.33811043017069,85.02331712541108,86.339838231877,138.75502518233927,163.00272185986606,10.060467875689707,21.11478426755986,151.9805711500274,170.96197350419553,94.27960594091444,86.1105314484333,155.8648093947469,153.54841574287872,0
147.0131618076011,159.27333914048847,100.86705773577486,104.00651706710028,133.871102899152,134.80636052721135,37.95804551270594,38.5952025947047,127.32735785032051,95.23971185590814,62.53294728085672,127.5835086516565,121.39596549061433,143.80667944361346,0
155.27210798015662,159.23043147071144,77.05182013018614,71.53882378468022,157.24440333929854,178.2245909930197,91.68272475586134,91.43859404420743,125.89497163162544,144.559657144535,14.628431103827495,169.81578662024975,161.1499560370776,165.49400112009246,0
136.89112945640747,163.37475359886568,98.12064438296274,118.49914579178164,122.3296551130771,129.3729673671464,21.01813839059103,29.70069469221656,117.02304571046785,139.72728547545867,42.38813501681133,145.48754559752854,139.94194553568786,160.26893005626204,0
